Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Number of Turbines,Predominant Turbine Manufacturer,Predominant Turbine Model Number,Design Wind Speed (mph),Wind Quality Class,Turbine Hub Height (Feet)
56545,Pattern Operators LP,58242,Pattern Panhandle Wind LLC,TX,Carson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,218,218,218,7,2014,118,GE,1.85-87,19,2,262.4
49893,Invenergy Services LLC,58321,Goldthwaite Wind Energy Facility,TX,Mills,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,12,2013,85,GE,1.7-100,16.8,3,263
59139,SunEdison LLC,58322,Prairie Breeze,NE,Antelope,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,206.5,200.6,200.6,5,2014,118,GE,1.7-100,19,3,262.5
58298,FPL Energy Stateline II Inc,58324,Vansycle II Wind Energy Center,OR,Umatilla,SIE23,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102.3,102.3,102.3,12,2009,43,Siemens,SWT-2.3-93,19,2,262.4
58340,Tuscola Bay Wind LLC,58351,Tuscola Bay Wind,MI,Tuscola,GE16,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,120,120,120,12,2012,75,GE,1.6 XLE,16.8,3,262.5
58353,NextEra Energy Majestic Wind,58363,Majestic II Wind,TX,Carson,WND1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,79.6,79.6,79.6,8,2012,51,GE,1.6 XLE,16.8,2,262.5
58360,Blue Summit Wind LLC,58372,Blue Summit Wind LLC,TX,Wilbarger,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,135.4,135.4,135.4,12,2012,85,GE,1.6 XLE,16.8,2,262.5
58379,"Alta Wind X, LLC",58394,Alta Wind X,CA,Kern,AW10,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,138,138,138,1,2014,48,GE,2.85-103,22.4,2,262
58380,"Alta Wind XI, LLC",58395,Alta Wind XI,CA,Kern,AW11,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,90,90,90,1,2014,48,GE,1.7-100,22.4,3,262.4
58388,Pantex (NNSA),58404,Pantex,TX,Carson,1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,11.5,11.5,11.5,6,2014,5,Siemens,SWT-2.3-101,27,2,262.4
58389,Luther College Wind Energy Project LLC,58407,Luther College Wind Project,IA,Winneshiek,WTG01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,10,2011,1,GE,1.6 XLE,16,2,262.4
13468,New London Municipal Utilities,58414,NLMU Wind,IA,Henry,NLMU,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.5,1.5,1.5,11,2011,1,VENSYS,VENSYS82,15,3,279
58412,Headwaters Wind Farm LLC,58416,Headwaters Wind Farm LLC,IN,Randolph,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,12,2014,100,Vestas,V110-2.0,16.7,3,311
58422,Fire Island Wind LLC,58425,Fire Island Wind,AK,Anchorage,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,18,18,18,9,2012,11,GE,1.6 XLE,16.1,2,262.4
58430,Gamesa Wind US LLC,58441,Swauk Wind LLC,WA,Kittitas,SW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.3,4.3,4.3,12,2012,5,Gamesa,G58-850,19,3,180
58439,Junction Hilltop Management LLC,58444,Junction Hilltop Wind Farm,IA,Greene,JHW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8,8,8,3,2012,5,GE,1.62-82.5,17.6,2,262.4
58444,"Cumberland Rose Wind Energy, LLC",58456,Cumberland Rose,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,8,2012,1,GE,1.62-82.5,17,2,262.5
58445,"Forward Fontanelle Power, LLC",58457,Fontanelle,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,8,2012,1,GE,1.62-82.5,17,2,262.5
58446,"Greenfield Wind Power, LLC",58458,Greenfield Wind,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,8,2012,1,GE,1.62-82.5,17,2,262.5
58447,"Meadow Ridge Wind Energy, LLC",58459,Meadow Ridge,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,7,2012,1,GE,1.62-82.5,17,2,262.5
58448,"Sky Volt, LLC",58460,Sky Volt,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,8,2012,1,GE,1.62-82.5,17,2,262.5
58449,"Wiota Wind Energy, LLC #1",58461,Wiota,IA,Cass,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,5,2012,1,GE,1.62-82.5,17,2,262.5
57421,"Chopin Wind, LLC",58464,Broadview Energy Prime LLC,NM,Curry,0001,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.9,9.9,9.9,2,2014,6,Vestas,V82,19,1,262.4
57421,"Chopin Wind, LLC",58465,Broadview Energy Prime 2 LLC,NM,Curry,0002,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.9,9.9,9.9,2,2014,6,Vestas,V82,19,1,262.4
58461,Buffalo Dunes Wind Project LLC,58474,Buffalo Dunes Wind Project,KS,Haskell,GE1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,249.8,249.8,249.8,12,2013,135,GE,1.85-82.5,24,2,328
58488,Alaska Environmental Power,58511,Delta Wind Farm,AK,Southeast Fairbanks,EWT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.9,0.9,0.9,10,2009,1,EWT,DW54-900,15.1,3,240
58488,Alaska Environmental Power,58511,Delta Wind Farm,AK,Southeast Fairbanks,EWT2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.9,0.9,0.9,9,2013,1,Northern Power,Northwind 100,15.1,3,240
58488,Alaska Environmental Power,58511,Delta Wind Farm,AK,Southeast Fairbanks,NW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.1,0.1,0.1,9,2008,1,Southwest Windpower,Skystream 3.7,15.1,3,120
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,10,2013,1,SANY,SE11020,16.8,3,262.4
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,10,2013,1,SANY,SE11020,16.8,3,262.4
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,10,2013,1,SANY,SE11020,16.8,3,262.4
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG4,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,10,2013,1,SANY,SE11020,16.8,3,262.4
15248,Portland General Electric Co,58571,Tucannon River Wind Farm,WA,Columbia,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,266.8,266.8,266.8,12,2014,116,Siemens,SWT-2.3-108,22.3,2,262.4
58539,Pheasant Run Wind LLC,58580,Pheasant Run Wind LLC,MI,Huron,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,74.8,74.8,74.8,12,2013,44,GE,1.7-100,16.8,3,262.4
58545,Tuscola Wind II LLC,58587,Tuscola Wind II LLC,MI,Tuscola,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.3,100.3,100.3,11,2013,59,GE,1.7-100,16.8,3,262.5
58551,Steele Flats Wind Project LLC,58594,Steele Flats Wind Project LLC,NE,Jefferson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,74.8,74.8,74.8,10,2013,44,GE,1.7-100,16.8,3,262.5
56215,"RWE Renewables Americas, LLC",58596,"Grandview Wind Farm, LLC",TX,Carson,GRVWI,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,211.2,211.2,211.2,12,2014,118,GE,1.7-100,16.3,3,262.4
58565,"CPV Saddleback Ridge Wind, LLC",58608,Saddleback Ridge Wind Farm,ME,Franklin,SRW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8.5,8.5,8.5,12,2014,3,GE,2.85-103,19,2,279
58565,"CPV Saddleback Ridge Wind, LLC",58608,Saddleback Ridge Wind Farm,ME,Franklin,SRW2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,25.7,25.7,25.7,9,2015,9,GE,2.85-103,19,2,279
15399,Avangrid Renewables LLC,58614,Patriot Wind Farm,TX,Nueces,PAT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,226.1,226.1,226.1,6,2019,63,Vestas,V136-3.6,14.9,3,285
58574,CPV Canton Mountain Wind LLC,58620,Canton Mountain Wind,ME,Oxford,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22.8,22.8,22.8,11,2017,8,GE,2.85-103,19,2,279
57365,Consolidated Edison Solutions Inc.,58630,RP Wind,OH,Logan,RPOH,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3.4,3.4,3.4,12,2013,2,GE,1.7-100,16.8,3,262.5
59050,Algonquin Power Co,58657,Odell Wind Farm,MN,Cottonwood,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,7,2016,100,Vestas,V110-2.0,16,3,262.5
13781,Northern States Power Co - Minnesota,58658,Courtenay Wind Farm,ND,Stutsman,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,200,195,195,12,2016,100,Vestas,V100-2.0,18,2,262
58604,US Air Force,58661,Cape Cod Air Force Station - 6 SWS,MA,Barnstable,GE-3,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,1,2014,1,GE,1.68-82.5,19,2,262.4
58604,US Air Force,58661,Cape Cod Air Force Station - 6 SWS,MA,Barnstable,GE-4,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,1,2014,1,GE,1.68-82.5,19,2,262.4
62042,SRIV Partnership LLC,58666,Alexander Wind Farm LLC,KS,Rush,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.7,50.7,50.7,12,2015,21,Siemens,SWT-2.3-108,20.1,2,262.4
49893,Invenergy Services LLC,58677,Gratiot County Wind LLC,MI,Gratiot,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,110.4,110.4,110.4,5,2012,69,GE,1.6 XLE,14.5,2,328
60453,Onward Energy,58681,Route 66 Wind Plant,TX,Carson,RT661,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,8,2015,75,Vestas,V110-2.0,16.7,3,262.4
59380,"Enel Green Power NA, Inc.",58683,"Osage Wind, LLC",OK,Osage,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.4,150.4,150.4,6,2015,94,GE,1.7-103,18,3,262.4
60453,Onward Energy,58686,Hancock Wind Plant,ME,Hancock,HANC1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,51,51,51,12,2016,17,Vestas,V117-3.3,22.4,1,262
60456,"Apple Blossom Wind, LLC",58690,Apple Blossom Wind Farm,MI,Huron,APLB1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100,100,100,11,2017,29,Vestas,V126-3.45,15.9,2,285
60458,"South Fork Wind, LLC",58691,South Fork Wind Farm,MN,Jackson,STFK1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,13.8,13,13,12,2016,6,GE,2.3-116,16.3,3,263
58625,"Black Oak Wind, LLC",58692,Black Oak Wind Farm,MN,Stearns,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,78,78,78,12,2016,39,Vestas,V110-2.0,16.8,3,262.4
59359,"BHE Renewables, LLC",58694,Walnut Ridge Wind Farm,IL,Bureau,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,212,212,212,12,2018,106,Vestas,V100-2.0,15.7,3,312
59359,"BHE Renewables, LLC",58695,Grande Prairie Wind Farm,NE,Holt,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,400,400,400,12,2016,200,Vestas,V100-2.0,15.6,3,312
5109,DTE Electric Company,58719,Brookfield,MI,Huron,WPH2,OP,Onshore Wind Turbine,WT,Electric Utility,1,74.8,74.8,74.8,2,2014,44,GE,1.6-100,17,3,328
56545,Pattern Operators LP,58720,Pattern Panhandle Wind 2 LLC,TX,Carson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,181.7,181.7,181.7,11,2014,79,Siemens,SWT-2.3-108,19,2,262.4
49893,Invenergy Services LLC,58765,Miami Wind Energy Center,TX,Roberts,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,288.6,288.6,288.6,8,2014,156,GE,1.85-87,19.1,2,262.4
17650,Southern Power Co,58766,Wake Wind Energy Center,TX,Crosby,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,257.3,257,257,10,2016,150,GE,1.7-103,19.2,3,262.4
49893,Invenergy Services LLC,58767,Buckeye Wind Energy Center,KS,Ellis,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.5,200.5,200.5,8,2015,112,GE,1.79-100,20.6,2,262.4
49893,Invenergy Services LLC,58768,Marsh Hill Wind Farm,NY,Steuben,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,16.2,16.2,16.2,11,2014,10,GE,1.6-103,16.7,3,262
64662,Spring Canyon Expansion Wind Energy Ctr,58769,Spring Canyon Expansion Wind Energy Ctr,CO,Logan,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,34,34,34,10,2014,19,GE,1.79-100,20.4,2,262.4
64662,Spring Canyon Expansion Wind Energy Ctr,58769,Spring Canyon Expansion Wind Energy Ctr,CO,Logan,SCIII,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,28.6,28.6,28.6,12,2014,16,GE,1.79-100,18.6,2,262.4
66100,Boralex US Operations LLC,58771,Roosevelt County,NM,Roosevelt,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,250,250,250,12,2015,125,Vestas,V100-2.0,19,2,262.4
66100,Boralex US Operations LLC,58772,Longhorn Wind,TX,Briscoe,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,5,2015,100,Vestas,V100-2.0,19,2,262.4
57170,"EDF Renewable Asset Holdings, Inc.",58773,TX Hereford Wind,TX,Deaf Smith,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,12,2014,87,GE,1.85-82.5,19,2,262.4
57170,"EDF Renewable Asset Holdings, Inc.",58774,Spinning Spur Wind II,TX,Oldham,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,161,161,161,7,2014,85,GE,1.6-82.5,19,2,262.4
66100,Boralex US Operations LLC,58775,Spinning Spur Wind III,TX,Oldham,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,194,194,194,9,2015,97,Vestas,V100-2.0,19,2,262.4
56215,"RWE Renewables Americas, LLC",58777,Cassadaga Wind Farm,NY,Chautauqua,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,124,124,124,7,2021,37,Nordex,N117/3000,16.6,2,305.1
56215,"RWE Renewables Americas, LLC",58780,Scioto Ridge Wind Farm,OH,Logan,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,249.8,249.8,249.8,5,2021,75,Siemens Gamesa,G132-3.465,15.7,2,276
4254,Consumers Energy Co - (MI),58830,Cross Winds Energy Park,MI,Tuscola,CWEP,OP,Onshore Wind Turbine,WT,Electric Utility,1,111,111,111,12,2014,62,GE,1.7-100,17,3,314.9
4254,Consumers Energy Co - (MI),58830,Cross Winds Energy Park,MI,Tuscola,CWEP2,OP,Onshore Wind Turbine,WT,Electric Utility,1,44,44,44,1,2018,19,GE,2.3-116,17,3,308
4254,Consumers Energy Co - (MI),58830,Cross Winds Energy Park,MI,Tuscola,CWEP3,OP,Onshore Wind Turbine,WT,Electric Utility,1,75.9,75.9,75.9,12,2019,33,GE,2.3-116,17,3,308
59146,Red Horse 2,58833,Red Horse 2,AZ,Cochise,RH2W,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30,30,30,8,2015,15,Vestas,V110-2.0,14.3,3,262.5
58710,Lakeswind Power Partners,58836,Lakeswind Power Partners,MN,Clay,LW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,51.8,50,50,3,2014,32,GE,1.5-82.5,12,2,262.4
58718,Na Pua Makani Power Partners LLC,58837,Na Pua Makani Wind Project,HI,Honolulu,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,27.6,27.6,27.6,12,2020,9,Vestas,V136-3.45,14,3,344.5
62969,"Keechi Wind, LLC",58838,Keechi Wind,TX,Jack,KW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,110,110,110,1,2015,55,Vestas,V100-2.0,19,2,328
12647,"ALLETE, Inc.",58872,Bison 4 Wind Energy Center,ND,Morton,BISO4,OP,Onshore Wind Turbine,WT,Electric Utility,1,205,201.8,201.8,1,2015,63,Siemens,SWT-3.2-113,20.1,2,303.5
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,16.4,15.4,15.4,6,2015,214,Siemens,SWT-2.3-108,16.8,3,262.4
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF2,OP,Onshore Wind Turbine,WT,Electric Utility,1,100.8,91,91,7,2015,40,Siemens,SWT-2.3-108,16.8,3,262.4
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF3,OP,Onshore Wind Turbine,WT,Electric Utility,1,89.1,87.1,87.1,8,2015,38,Siemens,SWT-2.3-108,16.8,3,262.4
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF4,OP,Onshore Wind Turbine,WT,Electric Utility,1,89.2,87,87,9,2015,38,Siemens,SWT-2.3-108,16.8,3,262.4
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF5,OP,Onshore Wind Turbine,WT,Electric Utility,1,115,105,105,10,2015,49,Siemens,SWT-2.3-108,16.8,3,262.4
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF6,OP,Onshore Wind Turbine,WT,Electric Utility,1,86.8,84.8,84.8,11,2015,40,Siemens,SWT-2.3-108,16.8,3,262.4
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF7,OP,Onshore Wind Turbine,WT,Electric Utility,1,4.7,4.7,4.7,12,2015,7,Siemens,SWT-2.3-108,16.8,3,262.4
12341,MidAmerican Energy Co,58884,Lundgren Wind Project,IA,Webster,LGWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,251,250,250,8,2014,107,Siemens,SWT-2.3-108,16.8,3,262.4
12341,MidAmerican Energy Co,58885,Macksburg Wind Project,IA,Madison,MBWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,119.6,119.6,119.6,12,2014,51,Siemens,SWT-2.3-108,16.8,3,262.4
12341,MidAmerican Energy Co,58886,Wellsburg Wind Project,IA,Grundy,WBWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,140.8,138.6,138.6,12,2014,60,Siemens,SWT-2.3-108,16.8,3,262.4
58760,FPC Services Inc.,58887,Com Adam 1WF-1,IL,Lee,ADAM,OS,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.5,2.5,10,2007,1,Clipper,Liberty C93,17,3,262.4
58760,FPC Services Inc.,58887,Com Adam 1WF-1,IL,Lee,EVE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.5,2.5,10,2007,1,Clipper,Liberty C96,17,3,328
64331,DTE Sustainable Generation,58891,"Big Turtle Wind Farm, LLC",MI,Huron,BTWF1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20,20,20,12,2014,10,Gamesa,G114-2.0,16.7,2,305
57170,"EDF Renewable Asset Holdings, Inc.",58898,Pilot Hill Wind Farm,IL,Kankakee,K4-1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,175,175,175,8,2015,103,GE,1.7-100,19,3,262.4
58770,Balko Wind LLC,58900,Balko Wind LLC,OK,Beaver,BAL1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,299.7,299.7,299.7,8,2015,162,GE,1.85-87,19,2,262.5
58773,Kingfisher Wind LLC,58902,Kingfisher Wind LLC,OK,Kingfisher,KNG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,298,298,298,3,2016,149,Vestas,V100-2.0,18,2,262.4
58784,"Fourmile Wind Energy, LLC",58904,Fourmile Ridge,MD,Garrett,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40,40,40,12,2014,16,Nordex,N100/2500,17.1,2,328
58785,"Beebe 1B Renewable Energy, LLC",58908,Beebe 1B,MI,Gratiot,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.4,50.4,50.4,12,2014,21,Nordex,N117/2400,13,3,299
60568,Sugar Creek Wind One LLC,58924,Sugar Creek Wind One LLC,IL,Logan,SUG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,202,202,202,11,2020,114,Vestas,V150-4.2,15.6,3,393.7
60569,"Lincoln Land Wind, LLC",58925,Lincoln Land Wind,IL,Sangamon,SAN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,302,302,302,11,2021,107,GE,2.82-127,17.4,3,374
58795,Hamilton Wind Energy LLC,58927,Story City Wind Project,IA,Story,WT01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2010,1,Goldwind,GW 82/1500,23,3,278.9
19062,City of Traer - (IA),58932,Traer Wind Project,IA,Tama,WT01,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.5,1.5,1.5,10,2010,1,Goldwind,GW 82/1500,23,3,278.9
59380,"Enel Green Power NA, Inc.",58938,Origin Wind,OK,Murray,WT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,11,2014,75,Vestas,V100-2.0,27,2,295
57421,"Chopin Wind, LLC",58939,Anderson Wind I,NM,Chaves,AND1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,5,5,5,12,2014,3,Vestas,V82-1.65,19,2,262.4
57421,"Chopin Wind, LLC",58940,Anderson Wind II,NM,Chaves,AND2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,12,2014,5,Vestas,V100-2.0,19,2,262.4
58821,Camelot Wind LLC,58958,Camelot Wind LLC,MA,Plymouth,CMLTW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2012,1,Goldwind,GW 82/1500,16,3,229.6
12199,Montana-Dakota Utilities Co,58965,"Thunder Spirit Wind, LLC",ND,Adams,2,OP,Onshore Wind Turbine,WT,Electric Utility,1,48,48,48,10,2018,16,Nordex,N117/3000,17.9,2,298.6
12199,Montana-Dakota Utilities Co,58965,"Thunder Spirit Wind, LLC",ND,Adams,THNDR,OP,Onshore Wind Turbine,WT,Electric Utility,1,107.5,107.5,107.5,12,2015,43,Nordex,N100/2500,17.9,2,263
60025,Greenbacker Renewable Energy Corporation,58966,Fairfield Wind,MT,Teton,T 1-6,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,5,2014,6,GE,1.7-100,15.6,3,262.4
57170,"EDF Renewable Asset Holdings, Inc.",58979,Copenhagen Wind Farm,NY,Lewis,CPHGN,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,79.9,79.9,79.9,12,2018,40,Vestas,V110-2.0,15,3,312
56769,Consolidated Edison Development Inc.,58981,"Broken Bow Wind II, LLC",NE,Custer,BBII,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,73.1,73.1,73.1,10,2014,43,GE,1.7-100,16.8,3,262.4
58844,Dept of Corrections NCCI Wind,58992,Dept of Corrections NCCI Wind,MA,Worcester,WND-1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,11,2013,1,Vestas,V82-1.65,20.5,2,262.4
58844,Dept of Corrections NCCI Wind,58992,Dept of Corrections NCCI Wind,MA,Worcester,WND-2,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,11,2013,1,Vestas,V82-1.65,20.5,2,262.4
59394,NextEra Energy Resources Breckinridge,58994,Breckinridge Wind Project LLC,OK,Garfield,BWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.8,98.8,98.8,8,2015,57,GE,1.7-103,14.5,3,263
58828,St. Olaf College,58995,St. Olaf Wind Turbine,MN,Rice,OLFWT,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.6,1.6,1.6,9,2006,1,Vestas,V82-1.65,14.5,3,270
59380,"Enel Green Power NA, Inc.",58998,Goodwell Wind Project LLC,OK,Texas,GWWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,12,2015,100,Vestas,V100-2.0,27,2,328
59380,"Enel Green Power NA, Inc.",58999,Little Elk Wind Project LLC,OK,Washita,LEWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,74,74,74,12,2015,34,Vestas,V110-2.0,27,3,361
56815,NorthWestern Energy (MT wind/thermal),59003,Two Dot Wind Farm,MT,Wheatland,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,9.7,9.7,9.7,6,2014,6,GE,1.62-82.5,19.2,2,260
59359,"BHE Renewables, LLC",59005,Mariah del Norte,TX,Parmer,MAR1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,230.4,230.4,230.4,11,2016,96,GE,2.4-107,17.5,2,262.4
58865,Hoopeston Wind LLC,59021,Hoopeston Wind LLC,IL,Vermilion,HOO1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98,98,98,3,2015,49,Vestas,V100-2.0,17,2,311
58869,Case Western Reserve University,59024,"Euclid Farm, Stamco N-54",OH,Cuyahoga,N-54,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1,1,1,10,2012,1,Nordex,N54/1000,19,2,229
58872,Shannon Wind LLC,59034,Shannon Wind,TX,Clay,SHAN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,204,204,204,12,2015,119,GE,1.7-103,16.8,3,262.5
58887,Michelangelo Wind 3 LLC,59053,Michelangelo Wind 3 LLC,IA,Story,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3,3,3,2,2017,1,Acciona,AW125/3000,22.8,2,287
56215,"RWE Renewables Americas, LLC",59061,Radfords Run Wind Farm,IL,Dewitt,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,278,278,278,12,2017,139,Vestas,V110-2.0,14.5,4,311.6
56215,"RWE Renewables Americas, LLC",59063,Stella Wind Farm,TX,Kenedy,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,201,201,201,12,2018,67,Acciona,AW125/3000,17.5,2,262.4
59380,"Enel Green Power NA, Inc.",59065,Drift Sand Wind Project LLC,OK,Grady,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,108,108,108,12,2016,54,Vestas,V110-2.0,12,3,262
